2026-08-09 21:43:22 - [Core] - INFO - [Lifecycle.Hooks.Executor] - Event ready: all 1 hooks completed
2026-08-09 21:43:22 - [Adapter] - INFO - [QQOfficial.auth] - Token 有效期 6996s
2026-08-09 21:43:22 - [Adapter] - INFO - [QQOfficial.bot] - Gateway 接入点获取成功: wss://api.sgroup.qq.com/websocket
2026-08-09 21:43:22 - [Adapter] - INFO - [QQOfficial.gateway] - WebSocket 连接成功
2026-08-09 21:43:22 - [Adapter] - INFO - [QQOfficial.gateway] - 心跳间隔: 41.25s
2026-08-09 21:43:22 - [Adapter] - INFO - [Send] [qq_official-test] - [消息发送] 成功发送私聊消息[qq_official:test:4054] | 目标: 54496A8870BF4288635BAD352B701EB8 | 内容预览: 🎉 LoyanBot v0.1.dev0 启动成功！
📌 已加载 104 个插件
2026-08-09 21:43:22 - [LoyanUI] - INFO - LoyanUI 面板已启动: http://0.0.0.0:5090
2026-08-09 22:13:23 - [Adapter] - ERROR - [QQOfficial.gateway] - 连接异常: 收到重连指令
2026-08-09 22:13:24 - [Adapter] - INFO - [QQOfficial.bot] - Gateway 接入点获取成功: wss://api.sgroup.qq.com/websocket
2026-08-09 22:13:24 - [Adapter] - INFO - [QQOfficial.gateway] - WebSocket 连接成功
2026-08-09 22:13:24 - [Adapter] - INFO - [QQOfficial.gateway] - 心跳间隔: 41.25s
2026-08-09 22:43:24 - [Adapter] - ERROR - [QQOfficial.gateway] - 连接异常: 收到重连指令
2026-08-09 22:43:27 - [Adapter] - INFO - [QQOfficial.bot] - Gateway 接入点获取成功: wss://api.sgroup.qq.com/websocket
2026-08-09 22:43:27 - [Adapter] - INFO - [QQOfficial.gateway] - WebSocket 连接成功
2026-08-09 22:43:27 - [Adapter] - INFO - [QQOfficial.gateway] - 心跳间隔: 41.25s
2026-08-09 23:13:27 - [Adapter] - ERROR - [QQOfficial.gateway] - 连接异常: 收到重连指令
2026-08-09 23:13:31 - [Adapter] - INFO - [QQOfficial.bot] - Gateway 接入点获取成功: wss://api.sgroup.qq.com/websocket
2026-08-09 23:13:31 - [Adapter] - INFO - [QQOfficial.gateway] - WebSocket 连接成功
2026-08-09 23:13:31 - [Adapter] - INFO - [QQOfficial.gateway] - 心跳间隔: 41.25s
2026-08-09 23:43:31 - [Adapter] - ERROR - [QQOfficial.gateway] - 连接异常: 收到重连指令
2026-08-09 23:43:39 - [Adapter] - INFO - [QQOfficial.auth] - Token 有效期 7197s
2026-08-09 23:43:39 - [Adapter] - INFO - [QQOfficial.bot] - Gateway 接入点获取成功: wss://api.sgroup.qq.com/websocket
2026-08-09 23:43:40 - [Adapter] - INFO - [QQOfficial.gateway] - WebSocket 连接成功
2026-08-09 23:43:40 - [Adapter] - INFO - [QQOfficial.gateway] - 心跳间隔: 41.25s
2026-08-10 00:13:39 - [Adapter] - ERROR - [QQOfficial.gateway] - 连接异常: 收到重连指令
2026-08-10 00:13:56 - [Adapter] - INFO - [QQOfficial.bot] - Gateway 接入点获取成功: wss://api.sgroup.qq.com/websocket
2026-08-10 00:13:56 - [Adapter] - INFO - [QQOfficial.gateway] - WebSocket 连接成功
2026-08-10 00:13:56 - [Adapter] - INFO - [QQOfficial.gateway] - 心跳间隔: 41.25s
2026-08-10 00:43:56 - [Adapter] - ERROR - [QQOfficial.gateway] - 连接异常: 收到重连指令
2026-08-10 00:44:28 - [Adapter] - INFO - [QQOfficial.bot] - Gateway 接入点获取成功: wss://api.sgroup.qq.com/websocket
2026-08-10 00:44:28 - [Adapter] - INFO - [QQOfficial.gateway] - WebSocket 连接成功
2026-08-10 00:44:28 - [Adapter] - INFO - [QQOfficial.gateway] - 心跳间隔: 41.25s
2026-08-10 01:14:28 - [Adapter] - ERROR - [QQOfficial.gateway] - 连接异常: 收到重连指令
2026-08-10 01:15:28 - [Adapter] - INFO - [QQOfficial.bot] - Gateway 接入点获取成功: wss://api.sgroup.qq.com/websocket
2026-08-10 01:15:28 - [Adapter] - INFO - [QQOfficial.gateway] - WebSocket 连接成功
2026-08-10 01:15:28 - [Adapter] - INFO - [QQOfficial.gateway] - 心跳间隔: 41.25s
2026-08-10 01:45:28 - [Adapter] - ERROR - [QQOfficial.gateway] - 连接异常: 收到重连指令
2026-08-10 01:46:28 - [Adapter] - INFO - [QQOfficial.auth] - Token 有效期 7145s
2026-08-10 01:46:29 - [Adapter] - INFO - [QQOfficial.bot] - Gateway 接入点获取成功: wss://api.sgroup.qq.com/websocket
2026-08-10 01:46:29 - [Adapter] - INFO - [QQOfficial.gateway] - WebSocket 连接成功
2026-08-10 01:46:29 - [Adapter] - INFO - [QQOfficial.gateway] - 心跳间隔: 41.25s
